station_id,phase_time,phase_type,phase_score,phase_amplitude,event_index,gamma_score
PB.B049..EH,2023-01-01T18:54:43.568000,P,0.385,6.194e-08,33,0.04512744789424184
PB.B049..EH,2023-01-01T18:54:48.638000,S,0.516,6.194e-08,33,0.06323456000055265
PB.B049..EH,2023-01-01T18:55:16.568000,P,0.988,7.744e-06,73,0.0017532025869734353
PB.B049..EH,2023-01-01T18:55:21.578000,S,0.919,7.744e-06,73,0.0015525185372645847
PB.B049..EH,2023-01-01T18:56:19.988000,P,0.885,1.074e-07,48,0.004612250101937111
PB.B049..EH,2023-01-01T18:56:25.068000,S,0.774,1.074e-07,48,0.004186356017835576
PB.B049..EH,2023-01-01T18:56:41.418000,P,0.773,1.163e-07,49,0.06839700401458336
PB.B049..EH,2023-01-01T18:56:49.458000,S,0.796,1.163e-07,49,0.11098957370046363
PB.B049..EH,2023-01-01T18:59:15.048000,P,0.974,3.459e-07,40,0.016611759844059073
PB.B049..EH,2023-01-01T18:59:19.578000,S,0.932,3.459e-07,40,0.18849694736338238
PB.B049..EH,2023-01-01T18:59:49.708000,P,0.978,1.924e-07,67,0.1804465709558368
PB.B049..EH,2023-01-01T18:59:54.818000,S,0.43,1.924e-07,67,0.0805247583762484
PB.B054..EH,2023-01-01T18:32:52.618000,P,0.354,5.585e-08,44,0.0018640582878105946
PB.B054..EH,2023-01-01T18:35:48.158000,P,0.735,4.727e-06,168,0.008739090759043895
PB.B057..EH,2023-01-01T18:35:43.328000,P,0.698,2.779e-06,168,0.01336840513098346
PB.B057..EH,2023-01-01T18:35:55.238000,P,0.4,1.834e-06,-1,-1.0
PB.B057..EH,2023-01-01T18:36:13.598000,S,0.334,3.087e-06,168,0.00997677884466368
PB.B058..EH,2023-01-01T18:36:03.528000,P,0.729,2.365e-06,168,0.0010305998129246075
PB.B065..EH,2023-01-01T18:36:04.698000,P,0.785,6.694e-07,168,0.000672768130985816
PB.B072..EH,2023-01-01T18:42:39.878000,P,0.313,2.24e-08,-1,-1.0
PB.B072..EH,2023-01-01T18:43:10.908000,P,0.378,1.438e-08,-1,-1.0
PB.B072..EH,2023-01-01T18:44:10.898000,P,0.399,1.533e-08,-1,-1.0
PB.B072..EH,2023-01-01T18:49:11.928000,P,0.652,1.533e-08,-1,-1.0
PB.B072..EH,2023-01-01T18:52:11.898000,P,0.64,1.24e-08,-1,-1.0
PB.B072..EH,2023-01-01T18:55:42.968000,P,0.652,1.297e-08,-1,-1.0
PB.B072..EH,2023-01-01T18:57:29.928000,P,0.359,1.295e-08,-1,-1.0
PB.B073..EH,2023-01-01T18:36:21.628000,P,0.569,6.468e-07,168,0.005707518465190961
PB.B073..EH,2023-01-01T18:48:48.158000,S,0.666,3.758e-08,-1,-1.0
PB.B075..EH,2023-01-01T18:36:20.848000,P,0.603,5.955e-07,168,0.005258458431542921
PB.B076..EH,2023-01-01T18:34:14.818000,P,0.603,1.803e-08,-1,-1.0
PB.B076..EH,2023-01-01T18:36:22.228000,P,0.663,6.097e-07,168,0.007988277687885431
PB.B079..EH,2023-01-01T18:36:25.248000,P,0.733,2.741e-07,168,0.0033787851275557234
PB.B900..EH,2023-01-01T18:36:27.418000,P,0.695,3.856e-07,168,0.001888366609373754
PB.B900..EH,2023-01-01T18:43:35.158000,S,0.309,2.679e-08,-1,-1.0
PB.B901..EH,2023-01-01T18:36:26.838000,P,0.771,2.865e-07,168,0.0015368516865988796
PB.B901..EH,2023-01-01T18:56:54.418000,S,0.409,2.64e-08,-1,-1.0
PB.B932..EH,2023-01-01T18:34:15.528000,P,0.733,4.482e-08,21,0.09449024611099771
PB.B932..EH,2023-01-01T18:34:20.528000,S,0.857,4.482e-08,21,0.1194066115262158
PB.B932..EH,2023-01-01T18:35:10.848000,P,0.705,0.004211,168,0.001651966713718952
PB.B932..EH,2023-01-01T18:35:15.938000,S,0.705,0.004211,168,0.001204949871179372
PB.B932..EH,2023-01-01T18:37:45.488000,P,0.972,1.965e-06,18,0.1581915985014785
PB.B932..EH,2023-01-01T18:37:50.148000,S,0.866,1.902e-06,18,0.27516038043638574
PB.B932..EH,2023-01-01T18:38:55.828000,P,0.944,2.657e-07,22,0.1440690068674626
PB.B932..EH,2023-01-01T18:39:00.628000,S,0.87,1.234e-06,22,0.11983771538743179
PB.B932..EH,2023-01-01T18:39:06.528000,P,0.988,1.234e-06,23,0.055630978163335544
PB.B932..EH,2023-01-01T18:39:11.228000,S,0.927,7.88e-07,23,0.029129764715082024
PB.B932..EH,2023-01-01T18:39:34.418000,P,0.965,2.905e-07,105,0.030595968378069067
PB.B932..EH,2023-01-01T18:39:39.088000,S,0.656,2.905e-07,105,0.008420852278629673
PB.B932..EH,2023-01-01T18:39:43.498000,P,0.363,2.693e-07,106,0.04549527418740744
PB.B932..EH,2023-01-01T18:39:46.638000,S,0.697,2.693e-07,106,0.005925039711941722
PB.B932..EH,2023-01-01T18:40:03.618000,P,0.978,1.409e-07,35,0.08550819847680644
PB.B932..EH,2023-01-01T18:40:08.348000,S,0.843,1.429e-07,35,0.0350445954561619
PB.B932..EH,2023-01-01T18:40:13.438000,P,0.341,1.429e-07,-1,-1.0
PB.B932..EH,2023-01-01T18:40:26.698000,S,0.515,1.205e-07,-1,-1.0
PB.B932..EH,2023-01-01T18:41:11.158000,P,0.96,1.698e-07,117,0.10843555516409718
PB.B932..EH,2023-01-01T18:41:15.348000,S,0.844,1.698e-07,117,0.08626552700905744
PB.B932..EH,2023-01-01T18:41:29.248000,P,0.918,1.55e-07,43,0.08571080375072974
PB.B932..EH,2023-01-01T18:41:33.248000,S,0.828,1.55e-07,43,0.07552006319517557
PB.B932..EH,2023-01-01T18:42:36.368000,P,0.916,6.794e-08,24,0.07413941466976559
PB.B932..EH,2023-01-01T18:42:41.728000,S,0.583,5.394e-08,24,0.08359320001491043
PB.B932..EH,2023-01-01T18:42:52.498000,P,0.39,4.568e-08,-1,-1.0
PB.B932..EH,2023-01-01T18:43:02.448000,P,0.343,7.193e-08,150,0.0014016753490674765
PB.B932..EH,2023-01-01T18:43:02.538000,S,0.483,7.193e-08,149,0.01461391801632495
PB.B932..EH,2023-01-01T18:43:07.148000,S,0.772,5.278e-08,150,0.001977505912503054
PB.B932..EH,2023-01-01T18:43:55.118000,P,0.983,8.602e-06,86,0.10086657435628864
PB.B932..EH,2023-01-01T18:43:59.738000,S,0.899,6.747e-06,86,0.05185366615602212
PB.B932..EH,2023-01-01T18:44:41.238000,P,0.898,1.216e-07,138,0.10493184020795802
PB.B932..EH,2023-01-01T18:44:46.138000,S,0.87,1.216e-07,138,0.007252159101544433
PB.B932..EH,2023-01-01T18:45:18.758000,P,0.631,5.422e-08,-1,-1.0
PB.B932..EH,2023-01-01T18:45:23.488000,S,0.498,3.981e-08,-1,-1.0
PB.B932..EH,2023-01-01T18:45:37.388000,S,0.651,4.66e-08,139,0.003494290774873611
PB.B932..EH,2023-01-01T18:46:24.168000,P,0.983,1.206e-05,172,0.024828377231571053
PB.B932..EH,2023-01-01T18:46:28.808000,S,0.829,1.206e-05,172,0.0002693963690321609
PB.B932..EH,2023-01-01T18:47:27.868000,P,0.985,2.001e-07,63,0.0019477571084910708
PB.B932..EH,2023-01-01T18:47:32.528000,S,0.849,1.184e-07,63,0.0015826404744498535
PB.B932..EH,2023-01-01T18:47:42.058000,P,0.313,2.806e-08,-1,-1.0
PB.B932..EH,2023-01-01T18:48:23.078000,P,0.933,4.538e-08,97,0.06492487985226778
PB.B932..EH,2023-01-01T18:48:27.888000,S,0.86,4.538e-08,97,0.07164033118878554
PB.B932..EH,2023-01-01T18:48:47.318000,P,0.981,1.022e-07,142,0.06380759931179927
PB.B932..EH,2023-01-01T18:48:52.008000,S,0.853,1.022e-07,142,0.007305576280584508
PB.B932..EH,2023-01-01T18:49:16.518000,P,0.307,3.066e-08,144,0.003403590727240578
PB.B932..EH,2023-01-01T18:49:17.168000,P,0.338,6.284e-08,-1,-1.0
PB.B932..EH,2023-01-01T18:49:22.178000,S,0.535,6.284e-08,144,0.0023349753412130743
PB.B932..EH,2023-01-01T18:49:35.088000,P,0.938,1.393e-07,145,0.001487756468401182
PB.B932..EH,2023-01-01T18:49:40.058000,S,0.815,1.393e-07,145,0.003019637620162743
PB.B932..EH,2023-01-01T18:49:55.448000,P,0.954,4.56e-08,147,0.001181689773896888
PB.B932..EH,2023-01-01T18:49:59.688000,S,0.634,2.729e-08,147,0.0016989083870080908
PB.B932..EH,2023-01-01T18:50:19.478000,P,0.864,8.085e-08,69,0.1481163795920417
PB.B932..EH,2023-01-01T18:50:24.228000,S,0.891,8.085e-08,69,0.042324281568422696
PB.B932..EH,2023-01-01T18:50:34.688000,P,0.956,6.282e-08,70,0.017000414016293784
PB.B932..EH,2023-01-01T18:50:39.218000,S,0.864,6.282e-08,70,0.0683460100285515
PB.B932..EH,2023-01-01T18:51:01.218000,P,0.764,5.637e-08,84,0.046844825583455235
PB.B932..EH,2023-01-01T18:51:05.788000,S,0.792,5.637e-08,84,0.05067408140311823
PB.B932..EH,2023-01-01T18:51:14.398000,P,0.972,4.645e-08,85,0.05067408140311823
PB.B932..EH,2023-01-01T18:51:19.178000,S,0.779,4.645e-08,85,0.01918507271426788
PB.B932..EH,2023-01-01T18:52:09.618000,P,0.515,4.209e-08,14,0.11638920124430896
PB.B932..EH,2023-01-01T18:52:14.048000,S,0.407,3.86e-08,14,0.24579869379975516
PB.B932..EH,2023-01-01T18:52:26.248000,P,0.851,3.94e-08,15,0.004214334534541074
PB.B932..EH,2023-01-01T18:52:30.988000,S,0.83,3.94e-08,15,0.032310855228270194
PB.B932..EH,2023-01-01T18:53:05.178000,P,0.574,1.352e-07,100,0.10265173959781045
PB.B932..EH,2023-01-01T18:53:09.888000,S,0.848,1.352e-07,100,0.00905494097842877
PB.B932..EH,2023-01-01T18:53:31.298000,P,0.624,7.657e-08,101,0.10265173959781045
PB.B932..EH,2023-01-01T18:53:35.948000,S,0.756,7.657e-08,101,0.00905494097842877
PB.B932..EH,2023-01-01T18:53:50.358000,P,0.888,5.728e-07,102,0.08384629087644274
PB.B932..EH,2023-01-01T18:53:55.248000,S,0.363,5.728e-07,102,0.026423182532194053
PB.B932..EH,2023-01-01T18:54:24.258000,P,0.944,6.686e-08,31,0.09932377101720671
PB.B932..EH,2023-01-01T18:54:28.788000,S,0.393,5.927e-08,31,0.021956582179807484
PB.B932..EH,2023-01-01T18:54:32.028000,P,0.97,5.927e-08,32,0.04512744789424184
PB.B932..EH,2023-01-01T18:54:36.698000,S,0.801,7.209e-08,32,0.06323456000055265
PB.B932..EH,2023-01-01T18:54:43.168000,P,0.974,7.394e-08,33,0.0430328411420251
PB.B932..EH,2023-01-01T18:54:47.898000,S,0.575,7.394e-08,33,0.07544623321825389
PB.B932..EH,2023-01-01T18:55:16.288000,P,0.979,1.061e-05,73,0.0015028899408454917
PB.B932..EH,2023-01-01T18:55:21.058000,S,0.8,1.061e-05,73,0.0012589410887598896
PB.B932..EH,2023-01-01T18:55:48.248000,P,0.425,1.166e-07,-1,-1.0
PB.B932..EH,2023-01-01T18:55:52.858000,S,0.669,1.166e-07,72,0.007011162972947712
PB.B932..EH,2023-01-01T18:56:20.018000,P,0.94,1.009e-07,48,0.0014343764392406486
PB.B932..EH,2023-01-01T18:56:25.138000,S,0.865,1.009e-07,48,0.003974173595494918
PB.B932..EH,2023-01-01T18:56:37.588000,P,0.943,2.27e-07,49,0.005676922615943847
PB.B932..EH,2023-01-01T18:56:42.378000,S,0.94,2.27e-07,49,0.029501919336283787
PB.B932..EH,2023-01-01T18:57:01.218000,P,0.787,3.769e-08,50,0.04380816945570946
PB.B932..EH,2023-01-01T18:57:06.138000,S,0.624,3.229e-08,50,0.12052290948868842
PB.B932..EH,2023-01-01T18:57:30.698000,P,0.863,3.719e-08,6,0.14023674911070172
PB.B932..EH,2023-01-01T18:57:35.378000,S,0.69,3.719e-08,6,0.11478855771065018
PB.B932..EH,2023-01-01T18:59:15.198000,P,0.874,2.476e-07,40,0.028901965149942505
PB.B932..EH,2023-01-01T18:59:19.918000,S,0.859,2.476e-07,40,0.0049650617652414126
PB.B932..EH,2023-01-01T18:59:24.878000,P,0.836,9.69e-08,39,0.00029669756094084587
PB.B932..EH,2023-01-01T18:59:29.728000,S,0.875,9.69e-08,39,0.0667788548890696
PB.B932..EH,2023-01-01T18:59:49.318000,P,0.948,6.039e-07,67,0.20713544087434743
PB.B932..EH,2023-01-01T18:59:53.948000,S,0.855,6.039e-07,67,0.18628370112406695
PB.B934..EH,2023-01-01T18:30:47.378000,S,0.418,1.156e-06,-1,-1.0
PB.B934..EH,2023-01-01T18:33:51.788000,P,0.704,9.685e-07,-1,-1.0
PB.B934..EH,2023-01-01T18:35:15.958000,P,0.869,0.0002265,168,0.002056571563437462
PB.B934..EH,2023-01-01T18:35:25.368000,S,0.582,0.0002265,168,0.0009531940081365128
PB.B934..EH,2023-01-01T18:39:51.018000,P,0.924,1.169e-06,106,0.0019390097695657755
PB.B934..EH,2023-01-01T18:39:53.678000,S,0.668,1.169e-06,105,0.13791004724371111
PB.B934..EH,2023-01-01T18:41:54.678000,S,0.362,1.011e-06,-1,-1.0
PB.B934..EH,2023-01-01T18:44:00.978000,P,0.705,9.285e-07,86,0.11645899266668491
PB.B934..EH,2023-01-01T18:44:10.558000,S,0.59,9.92e-07,86,0.08129028002905112
PB.B934..EH,2023-01-01T18:46:06.038000,P,0.508,1.081e-06,171,0.002736031497951736
PB.B934..EH,2023-01-01T18:46:08.098000,S,0.591,1.081e-06,171,0.14283978660465957
PB.B934..EH,2023-01-01T18:46:11.708000,P,0.828,1.052e-06,-1,-1.0
PB.B934..EH,2023-01-01T18:46:14.418000,S,0.613,1.018e-06,-1,-1.0
PB.B934..EH,2023-01-01T18:46:32.988000,P,0.905,8.791e-07,172,0.04949691434700519
PB.B934..EH,2023-01-01T18:46:39.138000,S,0.66,9.666e-07,172,0.0017064240924239704
PB.B934..EH,2023-01-01T18:48:31.298000,P,0.457,9.501e-07,97,0.012123629213209329
PB.B934..EH,2023-01-01T18:48:32.858000,S,0.471,9.501e-07,-1,-1.0
PB.B934..EH,2023-01-01T18:50:07.918000,S,0.35,1.136e-06,-1,-1.0
PB.B934..EH,2023-01-01T18:50:19.978000,P,0.784,1.086e-06,-1,-1.0
PB.B934..EH,2023-01-01T18:50:22.418000,S,0.642,1.086e-06,-1,-1.0
PB.B934..EH,2023-01-01T18:50:33.248000,S,0.389,1.141e-06,-1,-1.0
PB.B934..EH,2023-01-01T18:50:45.468000,P,0.843,9.47e-07,70,0.0026367515054154305
PB.B934..EH,2023-01-01T18:51:33.738000,P,0.566,9.315e-07,98,0.014231392882456357
PB.B934..EH,2023-01-01T18:51:35.768000,S,0.649,8.925e-07,98,0.017140762021500545
PB.B934..EH,2023-01-01T18:54:05.278000,S,0.517,9.971e-07,102,0.13979756979240315
PB.B934..EH,2023-01-01T18:55:21.958000,P,0.951,9.219e-07,73,0.0013589277956999137
PB.B934..EH,2023-01-01T18:55:30.698000,S,0.519,9.219e-07,73,0.05929012461186335
PB.B934..EH,2023-01-01T18:56:30.978000,P,0.515,7.368e-07,-1,-1.0
PB.B934..EH,2023-01-01T18:56:36.498000,S,0.525,9.331e-07,48,0.14835122640814546
PB.B934..EH,2023-01-01T18:56:41.018000,P,0.8,9.331e-07,-1,-1.0
PB.B934..EH,2023-01-01T18:59:24.858000,P,0.355,6.315e-07,-1,-1.0
PB.B934..EH,2023-01-01T18:59:28.798000,S,0.437,6.215e-07,40,0.019907977641647746
PB.B934..EH,2023-01-01T18:59:48.958000,P,0.642,7.15e-07,-1,-1.0
PB.B934..EH,2023-01-01T18:59:51.458000,S,0.586,8.971e-07,-1,-1.0
PB.B935..EH,2023-01-01T18:35:12.078000,P,0.915,0.0008022,168,0.002314886240841105
PB.B935..EH,2023-01-01T18:35:18.278000,S,0.476,0.0008022,168,0.0017974252018932043
PB.B935..EH,2023-01-01T18:37:47.298000,P,0.792,1.1e-06,18,0.22541458694631206
PB.B935..EH,2023-01-01T18:37:53.718000,S,0.389,1.1e-06,18,0.2107913397988977
PB.B935..EH,2023-01-01T18:39:08.228000,P,0.948,2.305e-07,23,0.2937018376566435
PB.B935..EH,2023-01-01T18:39:14.498000,S,0.758,2.305e-07,23,0.3058189595649363
PB.B935..EH,2023-01-01T18:39:36.368000,P,0.95,9.075e-08,105,0.12275624462110063
PB.B935..EH,2023-01-01T18:39:42.488000,S,0.558,9.075e-08,105,0.12688249516720984
PB.B935..EH,2023-01-01T18:40:01.688000,P,0.317,3.576e-08,-1,-1.0
PB.B935..EH,2023-01-01T18:40:11.688000,S,0.339,3.576e-08,35,0.049111822889369494
PB.B935..EH,2023-01-01T18:40:18.378000,S,0.689,8.207e-08,-1,-1.0
PB.B935..EH,2023-01-01T18:41:32.628000,P,0.914,4.376e-08,43,0.07926738353021157
PB.B935..EH,2023-01-01T18:41:38.568000,S,0.7,4.133e-08,43,0.04772285013286234
PB.B935..EH,2023-01-01T18:42:36.738000,P,0.859,4.048e-08,24,0.05185386017202744
PB.B935..EH,2023-01-01T18:42:42.198000,S,0.515,4.048e-08,24,0.0743894049609525
PB.B935..EH,2023-01-01T18:43:04.198000,P,0.443,2.07e-08,149,0.0037524597134477996
PB.B935..EH,2023-01-01T18:43:07.798000,S,0.523,1.928e-08,150,0.006215697610484032
PB.B935..EH,2023-01-01T18:43:57.028000,P,0.961,1.835e-06,86,0.05025241415213869
PB.B935..EH,2023-01-01T18:44:03.428000,S,0.758,9.52e-07,86,0.008888950640277308
PB.B935..EH,2023-01-01T18:44:42.858000,P,0.859,3.599e-08,138,0.0002605406123186506
PB.B935..EH,2023-01-01T18:44:48.918000,S,0.307,2.524e-08,138,0.00761971754660207
PB.B935..EH,2023-01-01T18:45:39.198000,P,0.394,2.398e-08,139,0.22011869110305896
PB.B935..EH,2023-01-01T18:45:41.488000,S,0.784,2.398e-08,139,0.1336306552860417
PB.B935..EH,2023-01-01T18:46:25.998000,P,0.974,9.514e-07,172,0.09613512686261506
PB.B935..EH,2023-01-01T18:46:32.478000,S,0.561,9.514e-07,172,0.06643685754159315
PB.B935..EH,2023-01-01T18:47:29.758000,P,0.866,2.786e-08,63,0.17831481514998945
PB.B935..EH,2023-01-01T18:47:36.128000,S,0.567,2.725e-08,63,0.12935904770136805
PB.B935..EH,2023-01-01T18:48:30.518000,S,0.345,1.813e-08,97,0.0001831498407952509
PB.B935..EH,2023-01-01T18:48:55.498000,S,0.565,2.387e-08,142,0.0005120657716461645
PB.B935..EH,2023-01-01T18:49:24.278000,S,0.607,1.898e-08,144,0.001487756468401182
PB.B935..EH,2023-01-01T18:49:36.158000,P,0.857,4.381e-08,145,0.11222119252111516
PB.B935..EH,2023-01-01T18:49:42.538000,S,0.621,4.381e-08,145,0.011104014943279571
PB.B935..EH,2023-01-01T18:50:20.988000,P,0.896,2.644e-08,69,0.16282397746366037
PB.B935..EH,2023-01-01T18:50:27.258000,S,0.757,2.644e-08,69,0.18428926597398862
PB.B935..EH,2023-01-01T18:50:36.818000,P,0.786,2.18e-08,70,0.1481163795920417
PB.B935..EH,2023-01-01T18:50:42.858000,S,0.538,1.818e-08,70,0.042324281568422696
PB.B935..EH,2023-01-01T18:51:10.078000,S,0.402,2.6e-08,-1,-1.0
PB.B935..EH,2023-01-01T18:53:18.578000,S,0.47,2.524e-08,100,0.014827643384968172
PB.B935..EH,2023-01-01T18:53:32.998000,P,0.591,2.548e-08,101,0.014827643384968172
PB.B935..EH,2023-01-01T18:53:39.488000,S,0.624,2.548e-08,101,0.002928825116299868
PB.B935..EH,2023-01-01T18:53:51.638000,P,0.946,1.223e-07,102,0.02788778921317089
PB.B935..EH,2023-01-01T18:53:57.828000,S,0.726,7.688e-08,102,0.042389251433706386
PB.B935..EH,2023-01-01T18:54:33.298000,P,0.765,8.355e-08,32,0.0430328411420251
PB.B935..EH,2023-01-01T18:55:17.838000,P,0.981,1.465e-06,73,0.039500009819161026
PB.B935..EH,2023-01-01T18:55:24.218000,S,0.683,1.465e-06,73,0.045080250227310964
PB.B935..EH,2023-01-01T18:56:20.548000,P,0.765,5.615e-08,48,0.06839700401458336
PB.B935..EH,2023-01-01T18:56:26.408000,S,0.6,5.615e-08,48,0.11098957370046363
PB.B935..EH,2023-01-01T18:56:44.678000,P,0.482,3.773e-08,49,0.060496167437979045
PB.B935..EH,2023-01-01T18:56:52.468000,S,0.758,3.773e-08,49,0.006393146229911376
PB.B935..EH,2023-01-01T18:57:05.738000,P,0.341,2.271e-08,50,0.011484886582794377
PB.B935..EH,2023-01-01T18:57:07.898000,S,0.576,2.271e-08,50,0.09404430302515485
PB.B935..EH,2023-01-01T18:59:16.868000,P,0.85,5.365e-08,40,0.14554782304001823
PB.B935..EH,2023-01-01T18:59:23.228000,S,0.679,5.365e-08,40,0.0038836593770651905
PB.B935..EH,2023-01-01T18:59:51.178000,P,0.89,8.47e-08,67,0.0006542538628624058
PB.B935..EH,2023-01-01T18:59:57.578000,S,0.721,8.47e-08,67,0.0005972100547614723
PG.DPD..EH,2023-01-01T18:32:33.850000,S,0.314,1.275e-06,-1,-1.0
PG.DPD..EH,2023-01-01T18:33:18.510000,S,0.414,2.571e-06,103,0.004549020086615903
PG.DPD..EH,2023-01-01T18:36:11.590000,S,0.43,2.781e-06,170,0.014024958921256664
PG.DPD..EH,2023-01-01T18:36:27.570000,P,0.563,5.402e-06,168,0.0044486248194370364
PG.DPD..EH,2023-01-01T18:39:01.750000,P,0.365,2.81e-06,-1,-1.0
PG.DPD..EH,2023-01-01T18:40:32.840000,P,0.393,3.065e-06,-1,-1.0
PG.DPD..EH,2023-01-01T18:42:10.160000,S,0.308,3.981e-06,-1,-1.0
PG.DPD..EH,2023-01-01T18:51:07.290000,P,0.309,1.087e-06,-1,-1.0
PG.DPD..EH,2023-01-01T18:51:56.090000,P,0.347,1.001e-06,-1,-1.0
PG.EFD..EH,2023-01-01T18:32:28.890000,P,0.345,9.537e-07,-1,-1.0
PG.EFD..EH,2023-01-01T18:36:20.610000,P,0.553,1.017e-06,-1,-1.0
PG.EFD..EH,2023-01-01T18:38:11.510000,S,0.332,1.274e-06,-1,-1.0
PG.NPD..EH,2023-01-01T18:33:02.845000,P,0.324,4.321e-07,-1,-1.0
PG.NPD..EH,2023-01-01T18:33:04.765000,S,0.314,4.321e-07,-1,-1.0
PG.NPD..EH,2023-01-01T18:33:38.105000,S,0.575,6.982e-07,-1,-1.0
PG.NPD..EH,2023-01-01T18:36:30.625000,P,0.379,3.41e-07,-1,-1.0
PG.NPD..EH,2023-01-01T18:36:31.145000,P,0.403,2.038e-06,168,0.001257791092428777
PG.NPD..EH,2023-01-01T18:49:46.125000,P,0.909,3.852e-07,-1,-1.0
PG.NPD..EH,2023-01-01T18:52:33.015000,P,0.481,8.1e-07,-1,-1.0
PG.SHD..EH,2023-01-01T18:31:11.950000,S,0.56,8.483e-07,-1,-1.0
PG.SHD..EH,2023-01-01T18:53:42.280000,S,0.403,1.383e-06,-1,-1.0
SB.CPSLO.01.HH,2023-01-01T18:30:58.810000,P,0.336,1.529e-06,140,0.013289790178363452
SB.CPSLO.01.HH,2023-01-01T18:31:01.550000,S,0.349,1.529e-06,140,0.012869662023892382
SB.CPSLO.01.HH,2023-01-01T18:36:27.730000,P,0.339,1.526e-06,168,1.2480524123821484e-05
UO.CARP..HN,2023-01-01T18:35:32.490000,P,0.646,2.661e-05,168,2.7703291128266075e-05
UO.CARP..HN,2023-01-01T18:35:54.310000,S,0.389,0.0001556,168,0.01597590300358467
UO.CARP..HN,2023-01-01T18:52:48.840000,P,0.712,5.706e-06,-1,-1.0
UO.CARP..HN,2023-01-01T18:52:51.440000,S,0.51,5.706e-06,-1,-1.0
UO.CAVE..HH,2023-01-01T18:30:01.050000,P,0.373,1.216e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:32:40.950000,P,0.673,1.323e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:32:43.630000,S,0.618,1.323e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:34:06.960000,S,0.791,1.067e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:35:31.590000,P,0.807,0.0001375,168,0.011837374529067864
UO.CAVE..HH,2023-01-01T18:41:46.350000,P,0.49,1.043e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:42:59.630000,S,0.782,3.034e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:45:11.410000,S,0.348,9.979e-08,-1,-1.0
UO.CAVE..HH,2023-01-01T18:45:15.840000,P,0.388,9.979e-08,-1,-1.0
UO.CAVE..HH,2023-01-01T18:46:03.490000,S,0.441,1.234e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:46:11.980000,P,0.89,2.52e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:46:13.240000,S,0.816,2.52e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:46:21.040000,P,0.353,1.071e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:46:35.950000,S,0.356,1.789e-07,166,0.009152968762195447
UO.CAVE..HH,2023-01-01T18:47:12.110000,P,0.387,2.135e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:47:14.960000,S,0.682,2.135e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:49:12.750000,S,0.412,9.323e-08,-1,-1.0
UO.CAVE..HH,2023-01-01T18:49:23.630000,P,0.82,1.013e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:53:36.120000,P,0.862,6.668e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:53:37.120000,S,0.852,6.668e-07,-1,-1.0
UO.CAVE..HH,2023-01-01T18:55:37.270000,P,0.914,6.67e-07,73,0.05431920404542288
UO.CAVE..HH,2023-01-01T18:55:57.570000,S,0.359,2.085e-07,73,0.0028319486907598685
UO.CAVE..HH,2023-01-01T18:56:36.530000,S,0.643,1.832e-07,-1,-1.0
UO.DING..HH,2023-01-01T18:35:41.200000,P,0.868,2.503e-05,168,0.0021826681536809846
UO.DING..HH,2023-01-01T18:45:49.250000,S,0.342,1.411e-07,-1,-1.0
UO.DING..HH,2023-01-01T18:46:14.030000,P,0.399,1.104e-07,-1,-1.0
UO.DING..HH,2023-01-01T18:55:47.150000,P,0.911,9.454e-08,72,0.0618475545305646
UO.DING..HH,2023-01-01T18:55:49.720000,S,0.579,9.454e-08,-1,-1.0
UO.HBUG..HH,2023-01-01T18:35:37.920000,P,0.906,2.646e-05,168,0.00010288287837416874
UO.HBUG..HH,2023-01-01T18:36:04.810000,S,0.338,7.408e-05,-1,-1.0
UO.HBUG..HH,2023-01-01T18:48:02.410000,S,0.317,8.299e-07,-1,-1.0
UO.HBUG..HH,2023-01-01T18:51:35.600000,P,0.716,1.376e-06,-1,-1.0
UO.KBO..HH,2023-01-01T18:35:32.309000,P,0.948,0.000103,168,0.0008735806688133702
UO.KBO..HH,2023-01-01T18:35:53.659000,S,0.635,0.0004846,168,0.011888578924938433
UO.KEB..HH,2023-01-01T18:35:41.310000,P,0.559,3.055e-05,168,0.00826421771043704
UO.LOST..HN,2023-01-01T18:30:16.210000,S,0.334,3.296e-06,-1,-1.0
UO.LOST..HN,2023-01-01T18:32:31.230000,P,0.713,3.306e-06,-1,-1.0
UO.LOST..HN,2023-01-01T18:34:16.130000,P,0.589,9.089e-06,-1,-1.0
UO.LOST..HN,2023-01-01T18:34:20.230000,S,0.895,9.089e-06,-1,-1.0
UO.LOST..HN,2023-01-01T18:35:42.930000,P,0.644,2.8e-05,168,0.013876341894336845
UO.LOST..HN,2023-01-01T18:38:09.770000,P,0.653,6.764e-06,-1,-1.0
