station_id,phase_time,phase_score,phase_type,phase_amplitude,begin_time,phase_index,dt
PB.B049..EH,2023-01-01T18:55:21.578000,0.919,S,7.744e-06,2023-01-01T00:00:00.008,6812157,0.01
PB.B049..EH,2023-01-01T18:56:19.988000,0.885,P,1.074e-07,2023-01-01T00:00:00.008,6817998,0.01
PB.B049..EH,2023-01-01T18:56:25.068000,0.774,S,1.074e-07,2023-01-01T00:00:00.008,6818506,0.01
PB.B049..EH,2023-01-01T18:56:41.418000,0.773,P,1.163e-07,2023-01-01T00:00:00.008,6820141,0.01
PB.B049..EH,2023-01-01T18:56:49.458000,0.796,S,1.163e-07,2023-01-01T00:00:00.008,6820945,0.01
PB.B049..EH,2023-01-01T18:59:15.048000,0.974,P,3.459e-07,2023-01-01T00:00:00.008,6835504,0.01
PB.B049..EH,2023-01-01T18:59:19.578000,0.932,S,3.459e-07,2023-01-01T00:00:00.008,6835957,0.01
PB.B049..EH,2023-01-01T18:59:49.708000,0.978,P,1.924e-07,2023-01-01T00:00:00.008,6838970,0.01
PB.B049..EH,2023-01-01T18:59:54.818000,0.43,S,1.924e-07,2023-01-01T00:00:00.008,6839481,0.01
PB.B054..EH,2023-01-01T18:32:52.618000,0.354,P,5.585e-08,2023-01-01T00:00:00.008,6677261,0.01
PB.B054..EH,2023-01-01T18:35:48.158000,0.735,P,4.727e-06,2023-01-01T00:00:00.008,6694815,0.01
PB.B057..EH,2023-01-01T18:35:43.328000,0.698,P,2.779e-06,2023-01-01T00:00:00.008,6694332,0.01
PB.B057..EH,2023-01-01T18:35:55.238000,0.4,P,1.834e-06,2023-01-01T00:00:00.008,6695523,0.01
PB.B057..EH,2023-01-01T18:36:13.598000,0.334,S,3.087e-06,2023-01-01T00:00:00.008,6697359,0.01
PB.B058..EH,2023-01-01T18:36:03.528000,0.729,P,2.365e-06,2023-01-01T16:18:19.968,826356,0.01
PB.B065..EH,2023-01-01T18:36:04.698000,0.785,P,6.694e-07,2023-01-01T16:15:40.968,842373,0.01
PB.B072..EH,2023-01-01T18:42:39.878000,0.313,P,2.24e-08,2023-01-01T16:48:52.968,682691,0.01
PB.B072..EH,2023-01-01T18:43:10.908000,0.378,P,1.438e-08,2023-01-01T16:48:52.968,685794,0.01
PB.B072..EH,2023-01-01T18:44:10.898000,0.399,P,1.533e-08,2023-01-01T16:48:52.968,691793,0.01
PB.B072..EH,2023-01-01T18:49:11.928000,0.652,P,1.533e-08,2023-01-01T16:48:52.968,721896,0.01
PB.B072..EH,2023-01-01T18:52:11.898000,0.64,P,1.24e-08,2023-01-01T16:48:52.968,739893,0.01
PB.B072..EH,2023-01-01T18:55:42.968000,0.652,P,1.297e-08,2023-01-01T16:48:52.968,761000,0.01
PB.B072..EH,2023-01-01T18:57:29.928000,0.359,P,1.295e-08,2023-01-01T16:48:52.968,771696,0.01
PB.B073..EH,2023-01-01T18:36:21.628000,0.569,P,6.468e-07,2023-01-01T15:39:38.968,1060266,0.01
PB.B073..EH,2023-01-01T18:48:48.158000,0.666,S,3.758e-08,2023-01-01T15:39:38.968,1134919,0.01
PB.B075..EH,2023-01-01T18:36:20.848000,0.603,P,5.955e-07,2023-01-01T16:59:02.968,583788,0.01
PB.B076..EH,2023-01-01T18:34:14.818000,0.603,P,1.803e-08,2023-01-01T00:00:00.008,6685481,0.01
PB.B076..EH,2023-01-01T18:36:22.228000,0.663,P,6.097e-07,2023-01-01T00:00:00.008,6698222,0.01
PB.B079..EH,2023-01-01T18:36:25.248000,0.733,P,2.741e-07,2023-01-01T00:00:00.008,6698524,0.01
PB.B900..EH,2023-01-01T18:36:27.418000,0.695,P,3.856e-07,2023-01-01T00:00:00.008,6698741,0.01
PB.B900..EH,2023-01-01T18:43:35.158000,0.309,S,2.679e-08,2023-01-01T00:00:00.008,6741515,0.01
PB.B901..EH,2023-01-01T18:36:26.838000,0.771,P,2.865e-07,2023-01-01T00:00:00.008,6698683,0.01
PB.B901..EH,2023-01-01T18:56:54.418000,0.409,S,2.64e-08,2023-01-01T00:00:00.008,6821441,0.01
PB.B932..EH,2023-01-01T18:34:15.528000,0.733,P,4.482e-08,2023-01-01T00:00:00.008,6685552,0.01
PB.B932..EH,2023-01-01T18:34:20.528000,0.857,S,4.482e-08,2023-01-01T00:00:00.008,6686052,0.01
PB.B932..EH,2023-01-01T18:35:10.848000,0.705,P,0.004211,2023-01-01T00:00:00.008,6691084,0.01
PB.B932..EH,2023-01-01T18:35:15.938000,0.705,S,0.004211,2023-01-01T00:00:00.008,6691593,0.01
PB.B932..EH,2023-01-01T18:37:45.488000,0.972,P,1.965e-06,2023-01-01T00:00:00.008,6706548,0.01
PB.B932..EH,2023-01-01T18:37:50.148000,0.866,S,1.902e-06,2023-01-01T00:00:00.008,6707014,0.01
PB.B932..EH,2023-01-01T18:38:55.828000,0.944,P,2.657e-07,2023-01-01T00:00:00.008,6713582,0.01
PB.B932..EH,2023-01-01T18:39:00.628000,0.87,S,1.234e-06,2023-01-01T00:00:00.008,6714062,0.01
PB.B932..EH,2023-01-01T18:39:06.528000,0.988,P,1.234e-06,2023-01-01T00:00:00.008,6714652,0.01
PB.B932..EH,2023-01-01T18:39:11.228000,0.927,S,7.88e-07,2023-01-01T00:00:00.008,6715122,0.01
PB.B932..EH,2023-01-01T18:39:34.418000,0.965,P,2.905e-07,2023-01-01T00:00:00.008,6717441,0.01
PB.B932..EH,2023-01-01T18:39:39.088000,0.656,S,2.905e-07,2023-01-01T00:00:00.008,6717908,0.01
PB.B932..EH,2023-01-01T18:39:43.498000,0.363,P,2.693e-07,2023-01-01T00:00:00.008,6718349,0.01
PB.B932..EH,2023-01-01T18:39:46.638000,0.697,S,2.693e-07,2023-01-01T00:00:00.008,6718663,0.01
PB.B932..EH,2023-01-01T18:40:03.618000,0.978,P,1.409e-07,2023-01-01T00:00:00.008,6720361,0.01
PB.B932..EH,2023-01-01T18:40:08.348000,0.843,S,1.429e-07,2023-01-01T00:00:00.008,6720834,0.01
PB.B932..EH,2023-01-01T18:40:13.438000,0.341,P,1.429e-07,2023-01-01T00:00:00.008,6721343,0.01
PB.B932..EH,2023-01-01T18:40:26.698000,0.515,S,1.205e-07,2023-01-01T00:00:00.008,6722669,0.01
PB.B932..EH,2023-01-01T18:41:11.158000,0.96,P,1.698e-07,2023-01-01T00:00:00.008,6727115,0.01
PB.B932..EH,2023-01-01T18:41:15.348000,0.844,S,1.698e-07,2023-01-01T00:00:00.008,6727534,0.01
PB.B932..EH,2023-01-01T18:41:29.248000,0.918,P,1.55e-07,2023-01-01T00:00:00.008,6728924,0.01
PB.B932..EH,2023-01-01T18:41:33.248000,0.828,S,1.55e-07,2023-01-01T00:00:00.008,6729324,0.01
PB.B932..EH,2023-01-01T18:42:36.368000,0.916,P,6.794e-08,2023-01-01T00:00:00.008,6735636,0.01
PB.B932..EH,2023-01-01T18:42:41.728000,0.583,S,5.394e-08,2023-01-01T00:00:00.008,6736172,0.01
PB.B932..EH,2023-01-01T18:42:52.498000,0.39,P,4.568e-08,2023-01-01T00:00:00.008,6737249,0.01
PB.B932..EH,2023-01-01T18:43:02.448000,0.343,P,7.193e-08,2023-01-01T00:00:00.008,6738244,0.01
PB.B932..EH,2023-01-01T18:43:02.538000,0.483,S,7.193e-08,2023-01-01T00:00:00.008,6738253,0.01
PB.B932..EH,2023-01-01T18:43:07.148000,0.772,S,5.278e-08,2023-01-01T00:00:00.008,6738714,0.01
PB.B932..EH,2023-01-01T18:43:55.118000,0.983,P,8.602e-06,2023-01-01T00:00:00.008,6743511,0.01
PB.B932..EH,2023-01-01T18:43:59.738000,0.899,S,6.747e-06,2023-01-01T00:00:00.008,6743973,0.01
PB.B932..EH,2023-01-01T18:44:41.238000,0.898,P,1.216e-07,2023-01-01T00:00:00.008,6748123,0.01
PB.B932..EH,2023-01-01T18:44:46.138000,0.87,S,1.216e-07,2023-01-01T00:00:00.008,6748613,0.01
PB.B932..EH,2023-01-01T18:45:18.758000,0.631,P,5.422e-08,2023-01-01T00:00:00.008,6751875,0.01
PB.B932..EH,2023-01-01T18:45:23.488000,0.498,S,3.981e-08,2023-01-01T00:00:00.008,6752348,0.01
PB.B932..EH,2023-01-01T18:45:37.388000,0.651,S,4.66e-08,2023-01-01T00:00:00.008,6753738,0.01
PB.B932..EH,2023-01-01T18:46:24.168000,0.983,P,1.206e-05,2023-01-01T00:00:00.008,6758416,0.01
PB.B932..EH,2023-01-01T18:46:28.808000,0.829,S,1.206e-05,2023-01-01T00:00:00.008,6758880,0.01
PB.B932..EH,2023-01-01T18:47:27.868000,0.985,P,2.001e-07,2023-01-01T00:00:00.008,6764786,0.01
PB.B932..EH,2023-01-01T18:47:32.528000,0.849,S,1.184e-07,2023-01-01T00:00:00.008,6765252,0.01
PB.B932..EH,2023-01-01T18:47:42.058000,0.313,P,2.806e-08,2023-01-01T00:00:00.008,6766205,0.01
PB.B932..EH,2023-01-01T18:48:23.078000,0.933,P,4.538e-08,2023-01-01T00:00:00.008,6770307,0.01
PB.B932..EH,2023-01-01T18:48:27.888000,0.86,S,4.538e-08,2023-01-01T00:00:00.008,6770788,0.01
PB.B932..EH,2023-01-01T18:48:47.318000,0.981,P,1.022e-07,2023-01-01T00:00:00.008,6772731,0.01
PB.B932..EH,2023-01-01T18:48:52.008000,0.853,S,1.022e-07,2023-01-01T00:00:00.008,6773200,0.01
PB.B932..EH,2023-01-01T18:49:16.518000,0.307,P,3.066e-08,2023-01-01T00:00:00.008,6775651,0.01
PB.B932..EH,2023-01-01T18:49:17.168000,0.338,P,6.284e-08,2023-01-01T00:00:00.008,6775716,0.01
PB.B932..EH,2023-01-01T18:49:22.178000,0.535,S,6.284e-08,2023-01-01T00:00:00.008,6776217,0.01
PB.B932..EH,2023-01-01T18:49:35.088000,0.938,P,1.393e-07,2023-01-01T00:00:00.008,6777508,0.01
PB.B932..EH,2023-01-01T18:49:40.058000,0.815,S,1.393e-07,2023-01-01T00:00:00.008,6778005,0.01
PB.B932..EH,2023-01-01T18:49:55.448000,0.954,P,4.56e-08,2023-01-01T00:00:00.008,6779544,0.01
PB.B932..EH,2023-01-01T18:49:59.688000,0.634,S,2.729e-08,2023-01-01T00:00:00.008,6779968,0.01
PB.B932..EH,2023-01-01T18:50:19.478000,0.864,P,8.085e-08,2023-01-01T00:00:00.008,6781947,0.01
PB.B932..EH,2023-01-01T18:50:24.228000,0.891,S,8.085e-08,2023-01-01T00:00:00.008,6782422,0.01
PB.B932..EH,2023-01-01T18:50:34.688000,0.956,P,6.282e-08,2023-01-01T00:00:00.008,6783468,0.01
PB.B932..EH,2023-01-01T18:50:39.218000,0.864,S,6.282e-08,2023-01-01T00:00:00.008,6783921,0.01
PB.B932..EH,2023-01-01T18:51:01.218000,0.764,P,5.637e-08,2023-01-01T00:00:00.008,6786121,0.01
PB.B932..EH,2023-01-01T18:51:05.788000,0.792,S,5.637e-08,2023-01-01T00:00:00.008,6786578,0.01
PB.B932..EH,2023-01-01T18:51:14.398000,0.972,P,4.645e-08,2023-01-01T00:00:00.008,6787439,0.01
PB.B932..EH,2023-01-01T18:51:19.178000,0.779,S,4.645e-08,2023-01-01T00:00:00.008,6787917,0.01
PB.B932..EH,2023-01-01T18:52:09.618000,0.515,P,4.209e-08,2023-01-01T00:00:00.008,6792961,0.01
PB.B932..EH,2023-01-01T18:52:14.048000,0.407,S,3.86e-08,2023-01-01T00:00:00.008,6793404,0.01
PB.B932..EH,2023-01-01T18:52:26.248000,0.851,P,3.94e-08,2023-01-01T00:00:00.008,6794624,0.01
PB.B932..EH,2023-01-01T18:52:30.988000,0.83,S,3.94e-08,2023-01-01T00:00:00.008,6795098,0.01
PB.B932..EH,2023-01-01T18:53:05.178000,0.574,P,1.352e-07,2023-01-01T00:00:00.008,6798517,0.01
PB.B932..EH,2023-01-01T18:53:09.888000,0.848,S,1.352e-07,2023-01-01T00:00:00.008,6798988,0.01
PB.B932..EH,2023-01-01T18:53:31.298000,0.624,P,7.657e-08,2023-01-01T00:00:00.008,6801129,0.01
PB.B932..EH,2023-01-01T18:53:35.948000,0.756,S,7.657e-08,2023-01-01T00:00:00.008,6801594,0.01
PB.B932..EH,2023-01-01T18:53:50.358000,0.888,P,5.728e-07,2023-01-01T00:00:00.008,6803035,0.01
PB.B932..EH,2023-01-01T18:53:55.248000,0.363,S,5.728e-07,2023-01-01T00:00:00.008,6803524,0.01
PB.B932..EH,2023-01-01T18:54:24.258000,0.944,P,6.686e-08,2023-01-01T00:00:00.008,6806425,0.01
PB.B932..EH,2023-01-01T18:54:28.788000,0.393,S,5.927e-08,2023-01-01T00:00:00.008,6806878,0.01
PB.B932..EH,2023-01-01T18:54:32.028000,0.97,P,5.927e-08,2023-01-01T00:00:00.008,6807202,0.01
PB.B932..EH,2023-01-01T18:54:36.698000,0.801,S,7.209e-08,2023-01-01T00:00:00.008,6807669,0.01
PB.B932..EH,2023-01-01T18:54:43.168000,0.974,P,7.394e-08,2023-01-01T00:00:00.008,6808316,0.01
PB.B932..EH,2023-01-01T18:54:47.898000,0.575,S,7.394e-08,2023-01-01T00:00:00.008,6808789,0.01
PB.B932..EH,2023-01-01T18:55:16.288000,0.979,P,1.061e-05,2023-01-01T00:00:00.008,6811628,0.01
PB.B932..EH,2023-01-01T18:55:21.058000,0.8,S,1.061e-05,2023-01-01T00:00:00.008,6812105,0.01
PB.B932..EH,2023-01-01T18:55:48.248000,0.425,P,1.166e-07,2023-01-01T00:00:00.008,6814824,0.01
PB.B932..EH,2023-01-01T18:55:52.858000,0.669,S,1.166e-07,2023-01-01T00:00:00.008,6815285,0.01
PB.B932..EH,2023-01-01T18:56:20.018000,0.94,P,1.009e-07,2023-01-01T00:00:00.008,6818001,0.01
PB.B932..EH,2023-01-01T18:56:25.138000,0.865,S,1.009e-07,2023-01-01T00:00:00.008,6818513,0.01
PB.B932..EH,2023-01-01T18:56:37.588000,0.943,P,2.27e-07,2023-01-01T00:00:00.008,6819758,0.01
PB.B932..EH,2023-01-01T18:56:42.378000,0.94,S,2.27e-07,2023-01-01T00:00:00.008,6820237,0.01
PB.B932..EH,2023-01-01T18:57:01.218000,0.787,P,3.769e-08,2023-01-01T00:00:00.008,6822121,0.01
PB.B932..EH,2023-01-01T18:57:06.138000,0.624,S,3.229e-08,2023-01-01T00:00:00.008,6822613,0.01
PB.B932..EH,2023-01-01T18:57:30.698000,0.863,P,3.719e-08,2023-01-01T00:00:00.008,6825069,0.01
PB.B932..EH,2023-01-01T18:57:35.378000,0.69,S,3.719e-08,2023-01-01T00:00:00.008,6825537,0.01
PB.B932..EH,2023-01-01T18:59:15.198000,0.874,P,2.476e-07,2023-01-01T00:00:00.008,6835519,0.01
PB.B932..EH,2023-01-01T18:59:19.918000,0.859,S,2.476e-07,2023-01-01T00:00:00.008,6835991,0.01
PB.B932..EH,2023-01-01T18:59:24.878000,0.836,P,9.69e-08,2023-01-01T00:00:00.008,6836487,0.01
PB.B932..EH,2023-01-01T18:59:29.728000,0.875,S,9.69e-08,2023-01-01T00:00:00.008,6836972,0.01
PB.B932..EH,2023-01-01T18:59:49.318000,0.948,P,6.039e-07,2023-01-01T00:00:00.008,6838931,0.01
PB.B932..EH,2023-01-01T18:59:53.948000,0.855,S,6.039e-07,2023-01-01T00:00:00.008,6839394,0.01
PB.B934..EH,2023-01-01T18:30:47.378000,0.418,S,1.156e-06,2023-01-01T00:00:00.008,6664737,0.01
PB.B934..EH,2023-01-01T18:33:51.788000,0.704,P,9.685e-07,2023-01-01T00:00:00.008,6683178,0.01
PB.B934..EH,2023-01-01T18:35:15.958000,0.869,P,0.0002265,2023-01-01T00:00:00.008,6691595,0.01
PB.B934..EH,2023-01-01T18:35:25.368000,0.582,S,0.0002265,2023-01-01T00:00:00.008,6692536,0.01
PB.B934..EH,2023-01-01T18:39:51.018000,0.924,P,1.169e-06,2023-01-01T00:00:00.008,6719101,0.01
PB.B934..EH,2023-01-01T18:39:53.678000,0.668,S,1.169e-06,2023-01-01T00:00:00.008,6719367,0.01
PB.B934..EH,2023-01-01T18:41:54.678000,0.362,S,1.011e-06,2023-01-01T00:00:00.008,6731467,0.01
PB.B934..EH,2023-01-01T18:44:00.978000,0.705,P,9.285e-07,2023-01-01T00:00:00.008,6744097,0.01
PB.B934..EH,2023-01-01T18:44:10.558000,0.59,S,9.92e-07,2023-01-01T00:00:00.008,6745055,0.01
PB.B934..EH,2023-01-01T18:46:06.038000,0.508,P,1.081e-06,2023-01-01T00:00:00.008,6756603,0.01
PB.B934..EH,2023-01-01T18:46:08.098000,0.591,S,1.081e-06,2023-01-01T00:00:00.008,6756809,0.01
PB.B934..EH,2023-01-01T18:46:11.708000,0.828,P,1.052e-06,2023-01-01T00:00:00.008,6757170,0.01
PB.B934..EH,2023-01-01T18:46:14.418000,0.613,S,1.018e-06,2023-01-01T00:00:00.008,6757441,0.01
PB.B934..EH,2023-01-01T18:46:32.988000,0.905,P,8.791e-07,2023-01-01T00:00:00.008,6759298,0.01
PB.B934..EH,2023-01-01T18:46:39.138000,0.66,S,9.666e-07,2023-01-01T00:00:00.008,6759913,0.01
PB.B934..EH,2023-01-01T18:48:31.298000,0.457,P,9.501e-07,2023-01-01T00:00:00.008,6771129,0.01
PB.B934..EH,2023-01-01T18:48:32.858000,0.471,S,9.501e-07,2023-01-01T00:00:00.008,6771285,0.01
PB.B934..EH,2023-01-01T18:50:07.918000,0.35,S,1.136e-06,2023-01-01T00:00:00.008,6780791,0.01
PB.B934..EH,2023-01-01T18:50:19.978000,0.784,P,1.086e-06,2023-01-01T00:00:00.008,6781997,0.01
PB.B934..EH,2023-01-01T18:50:22.418000,0.642,S,1.086e-06,2023-01-01T00:00:00.008,6782241,0.01
PB.B934..EH,2023-01-01T18:50:33.248000,0.389,S,1.141e-06,2023-01-01T00:00:00.008,6783324,0.01
PB.B934..EH,2023-01-01T18:50:45.468000,0.843,P,9.47e-07,2023-01-01T00:00:00.008,6784546,0.01
PB.B934..EH,2023-01-01T18:51:33.738000,0.566,P,9.315e-07,2023-01-01T00:00:00.008,6789373,0.01
PB.B934..EH,2023-01-01T18:51:35.768000,0.649,S,8.925e-07,2023-01-01T00:00:00.008,6789576,0.01
PB.B934..EH,2023-01-01T18:54:05.278000,0.517,S,9.971e-07,2023-01-01T00:00:00.008,6804527,0.01
PB.B934..EH,2023-01-01T18:55:21.958000,0.951,P,9.219e-07,2023-01-01T00:00:00.008,6812195,0.01
PB.B934..EH,2023-01-01T18:55:30.698000,0.519,S,9.219e-07,2023-01-01T00:00:00.008,6813069,0.01
PB.B934..EH,2023-01-01T18:56:30.978000,0.515,P,7.368e-07,2023-01-01T00:00:00.008,6819097,0.01
PB.B934..EH,2023-01-01T18:56:36.498000,0.525,S,9.331e-07,2023-01-01T00:00:00.008,6819649,0.01
PB.B934..EH,2023-01-01T18:56:41.018000,0.8,P,9.331e-07,2023-01-01T00:00:00.008,6820101,0.01
PB.B934..EH,2023-01-01T18:59:24.858000,0.355,P,6.315e-07,2023-01-01T00:00:00.008,6836485,0.01
PB.B934..EH,2023-01-01T18:59:28.798000,0.437,S,6.215e-07,2023-01-01T00:00:00.008,6836879,0.01
PB.B934..EH,2023-01-01T18:59:48.958000,0.642,P,7.15e-07,2023-01-01T00:00:00.008,6838895,0.01
PB.B934..EH,2023-01-01T18:59:51.458000,0.586,S,8.971e-07,2023-01-01T00:00:00.008,6839145,0.01
PB.B935..EH,2023-01-01T18:35:12.078000,0.915,P,0.0008022,2023-01-01T00:00:00.008,6691207,0.01
PB.B935..EH,2023-01-01T18:35:18.278000,0.476,S,0.0008022,2023-01-01T00:00:00.008,6691827,0.01
PB.B935..EH,2023-01-01T18:37:47.298000,0.792,P,1.1e-06,2023-01-01T00:00:00.008,6706729,0.01
PB.B935..EH,2023-01-01T18:37:53.718000,0.389,S,1.1e-06,2023-01-01T00:00:00.008,6707371,0.01
PB.B935..EH,2023-01-01T18:39:08.228000,0.948,P,2.305e-07,2023-01-01T00:00:00.008,6714822,0.01
PB.B935..EH,2023-01-01T18:39:14.498000,0.758,S,2.305e-07,2023-01-01T00:00:00.008,6715449,0.01
PB.B935..EH,2023-01-01T18:39:36.368000,0.95,P,9.075e-08,2023-01-01T00:00:00.008,6717636,0.01
PB.B935..EH,2023-01-01T18:39:42.488000,0.558,S,9.075e-08,2023-01-01T00:00:00.008,6718248,0.01
PB.B935..EH,2023-01-01T18:40:01.688000,0.317,P,3.576e-08,2023-01-01T00:00:00.008,6720168,0.01
PB.B935..EH,2023-01-01T18:40:11.688000,0.339,S,3.576e-08,2023-01-01T00:00:00.008,6721168,0.01
PB.B935..EH,2023-01-01T18:40:18.378000,0.689,S,8.207e-08,2023-01-01T00:00:00.008,6721837,0.01
PB.B935..EH,2023-01-01T18:41:32.628000,0.914,P,4.376e-08,2023-01-01T00:00:00.008,6729262,0.01
PB.B935..EH,2023-01-01T18:41:38.568000,0.7,S,4.133e-08,2023-01-01T00:00:00.008,6729856,0.01
PB.B935..EH,2023-01-01T18:42:36.738000,0.859,P,4.048e-08,2023-01-01T00:00:00.008,6735673,0.01
PB.B935..EH,2023-01-01T18:42:42.198000,0.515,S,4.048e-08,2023-01-01T00:00:00.008,6736219,0.01
PB.B935..EH,2023-01-01T18:43:04.198000,0.443,P,2.07e-08,2023-01-01T00:00:00.008,6738419,0.01
PB.B935..EH,2023-01-01T18:43:07.798000,0.523,S,1.928e-08,2023-01-01T00:00:00.008,6738779,0.01
PB.B935..EH,2023-01-01T18:43:57.028000,0.961,P,1.835e-06,2023-01-01T00:00:00.008,6743702,0.01
PB.B935..EH,2023-01-01T18:44:03.428000,0.758,S,9.52e-07,2023-01-01T00:00:00.008,6744342,0.01
PB.B935..EH,2023-01-01T18:44:42.858000,0.859,P,3.599e-08,2023-01-01T00:00:00.008,6748285,0.01
PB.B935..EH,2023-01-01T18:44:48.918000,0.307,S,2.524e-08,2023-01-01T00:00:00.008,6748891,0.01
PB.B935..EH,2023-01-01T18:45:39.198000,0.394,P,2.398e-08,2023-01-01T00:00:00.008,6753919,0.01
PB.B935..EH,2023-01-01T18:45:41.488000,0.784,S,2.398e-08,2023-01-01T00:00:00.008,6754148,0.01
PB.B935..EH,2023-01-01T18:46:25.998000,0.974,P,9.514e-07,2023-01-01T00:00:00.008,6758599,0.01
PB.B935..EH,2023-01-01T18:46:32.478000,0.561,S,9.514e-07,2023-01-01T00:00:00.008,6759247,0.01
PB.B935..EH,2023-01-01T18:47:29.758000,0.866,P,2.786e-08,2023-01-01T00:00:00.008,6764975,0.01
PB.B935..EH,2023-01-01T18:47:36.128000,0.567,S,2.725e-08,2023-01-01T00:00:00.008,6765612,0.01
PB.B935..EH,2023-01-01T18:48:30.518000,0.345,S,1.813e-08,2023-01-01T00:00:00.008,6771051,0.01
PB.B935..EH,2023-01-01T18:48:55.498000,0.565,S,2.387e-08,2023-01-01T00:00:00.008,6773549,0.01
PB.B935..EH,2023-01-01T18:49:24.278000,0.607,S,1.898e-08,2023-01-01T00:00:00.008,6776427,0.01
PB.B935..EH,2023-01-01T18:49:36.158000,0.857,P,4.381e-08,2023-01-01T00:00:00.008,6777615,0.01
PB.B935..EH,2023-01-01T18:49:42.538000,0.621,S,4.381e-08,2023-01-01T00:00:00.008,6778253,0.01
PB.B935..EH,2023-01-01T18:50:20.988000,0.896,P,2.644e-08,2023-01-01T00:00:00.008,6782098,0.01
PB.B935..EH,2023-01-01T18:50:27.258000,0.757,S,2.644e-08,2023-01-01T00:00:00.008,6782725,0.01
PB.B935..EH,2023-01-01T18:50:36.818000,0.786,P,2.18e-08,2023-01-01T00:00:00.008,6783681,0.01
PB.B935..EH,2023-01-01T18:50:42.858000,0.538,S,1.818e-08,2023-01-01T00:00:00.008,6784285,0.01
PB.B935..EH,2023-01-01T18:51:10.078000,0.402,S,2.6e-08,2023-01-01T00:00:00.008,6787007,0.01
PB.B935..EH,2023-01-01T18:53:18.578000,0.47,S,2.524e-08,2023-01-01T00:00:00.008,6799857,0.01
PB.B935..EH,2023-01-01T18:53:32.998000,0.591,P,2.548e-08,2023-01-01T00:00:00.008,6801299,0.01
PB.B935..EH,2023-01-01T18:53:39.488000,0.624,S,2.548e-08,2023-01-01T00:00:00.008,6801948,0.01
PB.B935..EH,2023-01-01T18:53:51.638000,0.946,P,1.223e-07,2023-01-01T00:00:00.008,6803163,0.01
PB.B935..EH,2023-01-01T18:53:57.828000,0.726,S,7.688e-08,2023-01-01T00:00:00.008,6803782,0.01
PB.B935..EH,2023-01-01T18:54:33.298000,0.765,P,8.355e-08,2023-01-01T00:00:00.008,6807329,0.01
PB.B935..EH,2023-01-01T18:55:17.838000,0.981,P,1.465e-06,2023-01-01T00:00:00.008,6811783,0.01
PB.B935..EH,2023-01-01T18:55:24.218000,0.683,S,1.465e-06,2023-01-01T00:00:00.008,6812421,0.01
PB.B935..EH,2023-01-01T18:56:20.548000,0.765,P,5.615e-08,2023-01-01T00:00:00.008,6818054,0.01
PB.B935..EH,2023-01-01T18:56:26.408000,0.6,S,5.615e-08,2023-01-01T00:00:00.008,6818640,0.01
PB.B935..EH,2023-01-01T18:56:44.678000,0.482,P,3.773e-08,2023-01-01T00:00:00.008,6820467,0.01
PB.B935..EH,2023-01-01T18:56:52.468000,0.758,S,3.773e-08,2023-01-01T00:00:00.008,6821246,0.01
PB.B935..EH,2023-01-01T18:57:05.738000,0.341,P,2.271e-08,2023-01-01T00:00:00.008,6822573,0.01
PB.B935..EH,2023-01-01T18:57:07.898000,0.576,S,2.271e-08,2023-01-01T00:00:00.008,6822789,0.01
PB.B935..EH,2023-01-01T18:59:16.868000,0.85,P,5.365e-08,2023-01-01T00:00:00.008,6835686,0.01
PB.B935..EH,2023-01-01T18:59:23.228000,0.679,S,5.365e-08,2023-01-01T00:00:00.008,6836322,0.01
PB.B935..EH,2023-01-01T18:59:51.178000,0.89,P,8.47e-08,2023-01-01T00:00:00.008,6839117,0.01
PB.B935..EH,2023-01-01T18:59:57.578000,0.721,S,8.47e-08,2023-01-01T00:00:00.008,6839757,0.01
PG.DPD..EH,2023-01-01T18:32:33.850000,0.314,S,1.275e-06,2023-01-01T00:00:00.000,6675385,0.01
PG.DPD..EH,2023-01-01T18:33:18.510000,0.414,S,2.571e-06,2023-01-01T00:00:00.000,6679851,0.01
PG.DPD..EH,2023-01-01T18:36:11.590000,0.43,S,2.781e-06,2023-01-01T00:00:00.000,6697159,0.01
PG.DPD..EH,2023-01-01T18:36:27.570000,0.563,P,5.402e-06,2023-01-01T00:00:00.000,6698757,0.01
PG.DPD..EH,2023-01-01T18:39:01.750000,0.365,P,2.81e-06,2023-01-01T00:00:00.000,6714175,0.01
PG.DPD..EH,2023-01-01T18:40:32.840000,0.393,P,3.065e-06,2023-01-01T00:00:00.000,6723284,0.01
PG.DPD..EH,2023-01-01T18:42:10.160000,0.308,S,3.981e-06,2023-01-01T00:00:00.000,6733016,0.01
PG.DPD..EH,2023-01-01T18:51:07.290000,0.309,P,1.087e-06,2023-01-01T00:00:00.000,6786729,0.01
PG.DPD..EH,2023-01-01T18:51:56.090000,0.347,P,1.001e-06,2023-01-01T00:00:00.000,6791609,0.01
PG.EFD..EH,2023-01-01T18:32:28.890000,0.345,P,9.537e-07,2023-01-01T00:00:00.000,6674889,0.01
PG.EFD..EH,2023-01-01T18:36:20.610000,0.553,P,1.017e-06,2023-01-01T00:00:00.000,6698061,0.01
PG.EFD..EH,2023-01-01T18:38:11.510000,0.332,S,1.274e-06,2023-01-01T00:00:00.000,6709151,0.01
PG.NPD..EH,2023-01-01T18:33:02.845000,0.324,P,4.321e-07,2023-01-01T00:00:53.465,6672938,0.01
